who_region_code,date,cases,deaths
EURO,2020-04-30,977148,101945
EURO,2020-05-01,985088,103082
EURO,2020-05-02,993033,104224
EURO,2020-05-03,1000984,105370
EURO,2020-05-04,1007291,106194
EURO,2020-05-05,1013600,107021
EURO,2020-05-06,1019910,107853
EURO,2020-05-07,1026224,108689
EURO,2020-05-08,1032541,109530
EURO,2020-05-09,1038867,110377
EURO,2020-05-10,1045198,111227
EURO,2020-05-11,1050275,111794
EURO,2020-05-12,1055359,112365
EURO,2020-05-13,1060449,112936
EURO,2020-05-14,1065544,113511
EURO,2020-05-15,1070641,114092
EURO,2020-05-16,1075742,114680
EURO,2020-05-17,1080847,115271
EURO,2020-05-18,1085391,115677
EURO,2020-05-19,1089938,116085
EURO,2020-05-20,1094492,116495
EURO,2020-05-21,1099050,116908
EURO,2020-05-22,1103615,117325
EURO,2020-05-23,1108184,117744
EURO,2020-05-24,1112755,118168
EURO,2020-05-25,1116739,118475
EURO,2020-05-26,1120728,118785
EURO,2020-05-27,1124721,119098
EURO,2020-05-28,1128719,119413
EURO,2020-05-29,1132721,119733
EURO,2020-05-30,1136728,120056
EURO,2020-05-31,1140739,120383
EURO,2020-06-01,1144517,120629
EURO,2020-06-02,1148296,120878
EURO,2020-06-03,1152078,121128
EURO,2020-06-04,1155863,121380
EURO,2020-06-05,1159653,121634
EURO,2020-06-06,1163448,121891
EURO,2020-06-07,1167250,122156
EURO,2020-06-08,1171175,122339
EURO,2020-06-09,1175105,122525
EURO,2020-06-10,1179041,122714
EURO,2020-06-11,1182981,122905
EURO,2020-06-12,1186923,123100
EURO,2020-06-13,1190869,123299
EURO,2020-06-14,1194817,123505
EURO,2020-06-15,1198988,123664
EURO,2020-06-16,1203162,123827
EURO,2020-06-17,1207339,123991
EURO,2020-06-18,1211521,124162
EURO,2020-06-19,1215710,124336
EURO,2020-06-20,1219903,124511
EURO,2020-06-21,1224100,124690
EURO,2020-06-22,1228301,124810
EURO,2020-06-23,1232504,124932
EURO,2020-06-24,1236713,125058
EURO,2020-06-25,1240924,125186
EURO,2020-06-26,1245138,125317
EURO,2020-06-27,1249355,125448
EURO,2020-06-28,1253577,125586
EURO,2020-06-29,1257482,125687
EURO,2020-06-30,1261392,125790
EURO,2020-07-01,1265304,125896
EURO,2020-07-02,1269221,126004
EURO,2020-07-03,1273140,126115
EURO,2020-07-04,1277068,126227
EURO,2020-07-05,1281000,126342
EURO,2020-07-06,1285173,126428
EURO,2020-07-07,1289347,126519
EURO,2020-07-08,1293527,126612
EURO,2020-07-09,1297709,126709
EURO,2020-07-10,1301895,126809
EURO,2020-07-11,1306088,126910
EURO,2020-07-12,1310287,127015
EURO,2020-07-13,1315788,127097
EURO,2020-07-14,1321293,127180
EURO,2020-07-15,1326802,127265
EURO,2020-07-16,1332314,127352
EURO,2020-07-17,1337829,127443
EURO,2020-07-18,1343346,127535
EURO,2020-07-19,1348873,127634
EURO,2020-07-20,1356197,127721
EURO,2020-07-21,1363525,127810
EURO,2020-07-22,1370855,127900
EURO,2020-07-23,1378189,127995
EURO,2020-07-24,1385530,128090
EURO,2020-07-25,1392875,128190
EURO,2020-07-26,1400223,128296
EURO,2020-07-27,1409403,128398
EURO,2020-07-28,1418584,128503
EURO,2020-07-29,1427770,128611
EURO,2020-07-30,1436958,128723
EURO,2020-07-31,1446154,128838
EURO,2020-08-01,1455355,128957
EURO,2020-08-02,1464559,129080
EURO,2020-08-03,1476347,129195
EURO,2020-08-04,1488137,129315
EURO,2020-08-05,1499934,129440
EURO,2020-08-06,1511738,129568
EURO,2020-08-07,1523544,129697
EURO,2020-08-08,1535353,129828
EURO,2020-08-09,1547165,129965
EURO,2020-08-10,1561912,130104
EURO,2020-08-11,1576663,130244
EURO,2020-08-12,1591420,130386
EURO,2020-08-13,1606181,130529
EURO,2020-08-14,1620947,130677
EURO,2020-08-15,1635716,130828
EURO,2020-08-16,1650488,130984
EURO,2020-08-17,1669284,131136
EURO,2020-08-18,1688083,131292
EURO,2020-08-19,1706887,131451
EURO,2020-08-20,1725696,131611
EURO,2020-08-21,1744510,131773
EURO,2020-08-22,1763328,131940
EURO,2020-08-23,1782152,132115
EURO,2020-08-24,1804353,132273
EURO,2020-08-25,1826560,132433
EURO,2020-08-26,1848771,132595
EURO,2020-08-27,1870986,132761
EURO,2020-08-28,1893206,132929
EURO,2020-08-29,1915431,133100
EURO,2020-08-30,1937658,133280
EURO,2020-08-31,1963268,133472
EURO,2020-09-01,1988883,133665
EURO,2020-09-02,2014500,133860
EURO,2020-09-03,2040123,134059
EURO,2020-09-04,2065748,134266
EURO,2020-09-05,2091378,134475
EURO,2020-09-06,2117013,134688
EURO,2020-09-07,2148135,134926
EURO,2020-09-08,2179265,135168
EURO,2020-09-09,2210398,135414
EURO,2020-09-10,2241540,135664
EURO,2020-09-11,2272684,135917
EURO,2020-09-12,2303830,136171
EURO,2020-09-13,2334978,136430
EURO,2020-09-14,2372711,136753
EURO,2020-09-15,2410449,137079
EURO,2020-09-16,2448189,137409
EURO,2020-09-17,2485931,137743
EURO,2020-09-18,2523676,138080
EURO,2020-09-19,2561429,138423
EURO,2020-09-20,2599189,138768
EURO,2020-09-21,2638126,139155
EURO,2020-09-22,2677065,139546
EURO,2020-09-23,2716007,139942
EURO,2020-09-24,2754958,140344
EURO,2020-09-25,2793913,140752
EURO,2020-09-26,2832872,141161
EURO,2020-09-27,2871835,141572
EURO,2020-09-28,2916522,142017
EURO,2020-09-29,2961214,142464
EURO,2020-09-30,3005908,142917
EURO,2020-10-01,3050606,143370
EURO,2020-10-02,3095308,143830
EURO,2020-10-03,3140016,144294
EURO,2020-10-04,3184728,144764
EURO,2020-10-05,3254089,145360
EURO,2020-10-06,3323454,145958
EURO,2020-10-07,3392824,146556
EURO,2020-10-08,3462195,147160
EURO,2020-10-09,3531573,147767
EURO,2020-10-10,3600954,148378
EURO,2020-10-11,3670344,148999
EURO,2020-10-12,3774268,149860
EURO,2020-10-13,3878199,150726
EURO,2020-10-14,3982134,151596
EURO,2020-10-15,4086073,152470
EURO,2020-10-16,4190016,153347
EURO,2020-10-17,4293962,154229
EURO,2020-10-18,4397913,155112
EURO,2020-10-19,4558035,156540
EURO,2020-10-20,4718161,157974
EURO,2020-10-21,4878292,159411
EURO,2020-10-22,5038428,160850
EURO,2020-10-23,5198566,162292
EURO,2020-10-24,5358707,163739
EURO,2020-10-25,5518852,165190
EURO,2020-10-26,5717929,167499
EURO,2020-10-27,5917012,169812
EURO,2020-10-28,6116101,172130
EURO,2020-10-29,6315193,174450
EURO,2020-10-30,6514287,176775
EURO,2020-10-31,6713387,179108
EURO,2020-11-01,6912491,181442
EURO,2020-11-02,7117463,184675
EURO,2020-11-03,7322441,187911
EURO,2020-11-04,7527423,191150
EURO,2020-11-05,7732409,194392
EURO,2020-11-06,7937397,197640
EURO,2020-11-07,8142389,200894
EURO,2020-11-08,8347388,204153
EURO,2020-11-09,8526601,207920
EURO,2020-11-10,8705819,211693
EURO,2020-11-11,8885039,215469
EURO,2020-11-12,9064264,219251
EURO,2020-11-13,9243493,223038
EURO,2020-11-14,9422727,226827
EURO,2020-11-15,9601967,230618
EURO,2020-11-16,9757237,234726
EURO,2020-11-17,9912511,238836
EURO,2020-11-18,10067790,242952
EURO,2020-11-19,10223074,247074
EURO,2020-11-20,10378363,251201
EURO,2020-11-21,10533657,255331
EURO,2020-11-22,10688954,259467
EURO,2020-11-23,10817414,263514
EURO,2020-11-24,10945879,267564
EURO,2020-11-25,11074346,271618
EURO,2020-11-26,11202815,275677
EURO,2020-11-27,11331286,279740
EURO,2020-11-28,11459760,283807
EURO,2020-11-29,11588242,287875
EURO,2020-11-30,11706187,291814
EURO,2020-12-01,11824137,295754
EURO,2020-12-02,11942095,299701
EURO,2020-12-03,12060054,303651
EURO,2020-12-04,12178015,307604
EURO,2020-12-05,12295980,311560
EURO,2020-12-06,12413953,315520
EURO,2020-12-07,12538977,319473
EURO,2020-12-08,12664004,323428
EURO,2020-12-09,12789035,327389
EURO,2020-12-10,12914075,331352
EURO,2020-12-11,13039117,335319
EURO,2020-12-12,13164163,339290
EURO,2020-12-13,13289213,343266
EURO,2020-12-14,13424092,347133
EURO,2020-12-15,13558973,351003
EURO,2020-12-16,13693859,354874
EURO,2020-12-17,13828751,358752
EURO,2020-12-18,13963646,362632
EURO,2020-12-19,14098543,366515
EURO,2020-12-20,14233445,370404
EURO,2020-12-21,14346359,373799
EURO,2020-12-22,14459279,377199
EURO,2020-12-23,14572204,380603
EURO,2020-12-24,14685131,384015
EURO,2020-12-25,14798064,387432
EURO,2020-12-26,14911004,390850
EURO,2020-12-27,15023946,394271
EURO,2020-12-28,15152818,397654
EURO,2020-12-29,15281695,401043
EURO,2020-12-30,15410574,404440
EURO,2020-12-31,15539457,407841
EURO,2021-01-01,15668341,411246
EURO,2021-01-02,15797231,414652
EURO,2021-01-03,15926126,418063
EURO,2021-01-04,16082793,421582
EURO,2021-01-05,16239467,425105
EURO,2021-01-06,16396144,428634
EURO,2021-01-07,16552826,432166
EURO,2021-01-08,16709512,435702
EURO,2021-01-09,16866200,439240
EURO,2021-01-10,17022893,442781
EURO,2021-01-11,17161961,446307
EURO,2021-01-12,17301033,449839
EURO,2021-01-13,17440110,453374
EURO,2021-01-14,17579190,456913
EURO,2021-01-15,17718274,460456
EURO,2021-01-16,17857361,464005
EURO,2021-01-17,17996453,467558
EURO,2021-01-18,18131243,471065
EURO,2021-01-19,18266040,474580
EURO,2021-01-20,18400843,478098
EURO,2021-01-21,18535647,481623
EURO,2021-01-22,18670459,485148
EURO,2021-01-23,18805274,488680
EURO,2021-01-24,18940090,492215
EURO,2021-01-25,19062685,495468
EURO,2021-01-26,19185286,498725
EURO,2021-01-27,19307891,501989
EURO,2021-01-28,19430500,505255
EURO,2021-01-29,19553113,508524
EURO,2021-01-30,19675731,511795
EURO,2021-01-31,19798353,515070
EURO,2021-02-01,19903137,517973
EURO,2021-02-02,20007925,520878
EURO,2021-02-03,20112720,523785
EURO,2021-02-04,20217520,526694
EURO,2021-02-05,20322324,529613
EURO,2021-02-06,20427132,532534
EURO,2021-02-07,20531945,535459
EURO,2021-02-08,20621560,537912
EURO,2021-02-09,20711181,540369
EURO,2021-02-10,20800806,542829
EURO,2021-02-11,20890436,545293
EURO,2021-02-12,20980069,547761
EURO,2021-02-13,21069705,550232
EURO,2021-02-14,21159347,552711
EURO,2021-02-15,21252806,554820
EURO,2021-02-16,21346268,556933
EURO,2021-02-17,21439735,559050
EURO,2021-02-18,21533208,561175
EURO,2021-02-19,21626685,563302
EURO,2021-02-20,21720169,565431
EURO,2021-02-21,21813655,567564
EURO,2021-02-22,21921361,569552
EURO,2021-02-23,22029068,571545
EURO,2021-02-24,22136782,573543
EURO,2021-02-25,22244500,575546
EURO,2021-02-26,22352226,577552
EURO,2021-02-27,22459956,579562
EURO,2021-02-28,22567689,581574
EURO,2021-03-01,22683584,583522
EURO,2021-03-02,22799481,585476
EURO,2021-03-03,22915382,587435
EURO,2021-03-04,23031288,589395
EURO,2021-03-05,23147197,591362
EURO,2021-03-06,23263110,593332
EURO,2021-03-07,23379029,595308
EURO,2021-03-08,23510030,597380
EURO,2021-03-09,23641036,599453
EURO,2021-03-10,23772045,601528
EURO,2021-03-11,23903061,603611
EURO,2021-03-12,24034082,605699
EURO,2021-03-13,24165106,607792
EURO,2021-03-14,24296134,609887
EURO,2021-03-15,24443833,612085
EURO,2021-03-16,24591538,614288
EURO,2021-03-17,24739248,616492
EURO,2021-03-18,24886963,618699
EURO,2021-03-19,25034682,620913
EURO,2021-03-20,25182405,623131
EURO,2021-03-21,25330131,625351
EURO,2021-03-22,25497973,627690
EURO,2021-03-23,25665824,630035
EURO,2021-03-24,25833679,632384
EURO,2021-03-25,26001538,634741
