admin0_code,date,cases,deaths
CZ,2021-06-04,1664915,30374
CZ,2021-06-05,1665252,30380
CZ,2021-06-06,1665590,30386
CZ,2021-06-07,1665794,30389
CZ,2021-06-08,1665998,30393
CZ,2021-06-09,1666202,30397
CZ,2021-06-10,1666406,30401
CZ,2021-06-11,1666610,30405
CZ,2021-06-12,1666814,30409
CZ,2021-06-13,1667019,30413
CZ,2021-06-14,1667153,30414
CZ,2021-06-15,1667287,30416
CZ,2021-06-16,1667422,30418
CZ,2021-06-17,1667557,30420
CZ,2021-06-18,1667692,30422
CZ,2021-06-19,1667827,30424
CZ,2021-06-20,1667962,30426
CZ,2021-06-21,1668061,30427
CZ,2021-06-22,1668160,30428
CZ,2021-06-23,1668260,30429
CZ,2021-06-24,1668360,30431
CZ,2021-06-25,1668460,30433
CZ,2021-06-26,1668560,30435
CZ,2021-06-27,1668660,30437
CZ,2021-06-28,1668805,30438
CZ,2021-06-29,1668950,30439
CZ,2021-06-30,1669095,30440
CZ,2021-07-01,1669240,30441
CZ,2021-07-02,1669385,30442
CZ,2021-07-03,1669531,30443
CZ,2021-07-04,1669677,30444
CZ,2021-07-05,1669871,30444
CZ,2021-07-06,1670065,30444
CZ,2021-07-07,1670259,30444
CZ,2021-07-08,1670454,30444
CZ,2021-07-09,1670649,30445
CZ,2021-07-10,1670844,30446
CZ,2021-07-11,1671039,30447
CZ,2021-07-12,1671269,30447
CZ,2021-07-13,1671499,30447
CZ,2021-07-14,1671729,30447
CZ,2021-07-15,1671959,30447
CZ,2021-07-16,1672189,30448
CZ,2021-07-17,1672419,30449
CZ,2021-07-18,1672650,30450
CZ,2021-07-19,1672843,30450
CZ,2021-07-20,1673036,30450
CZ,2021-07-21,1673229,30450
CZ,2021-07-22,1673422,30450
CZ,2021-07-23,1673615,30451
CZ,2021-07-24,1673809,30452
CZ,2021-07-25,1674003,30453
CZ,2021-07-26,1674173,30453
CZ,2021-07-27,1674343,30453
CZ,2021-07-28,1674513,30453
CZ,2021-07-29,1674683,30454
CZ,2021-07-30,1674853,30455
CZ,2021-07-31,1675023,30456
CZ,2021-08-01,1675194,30457
CZ,2021-08-02,1675365,30457
CZ,2021-08-03,1675537,30457
CZ,2021-08-04,1675709,30457
CZ,2021-08-05,1675881,30458
CZ,2021-08-06,1676053,30459
CZ,2021-08-07,1676225,30460
CZ,2021-08-08,1676397,30461
CZ,2021-08-09,1676580,30461
CZ,2021-08-10,1676763,30461
CZ,2021-08-11,1676946,30462
CZ,2021-08-12,1677129,30463
CZ,2021-08-13,1677312,30464
CZ,2021-08-14,1677496,30465
CZ,2021-08-15,1677680,30466
CZ,2021-08-16,1677866,30467
CZ,2021-08-17,1678052,30468
CZ,2021-08-18,1678238,30469
CZ,2021-08-19,1678424,30470
CZ,2021-08-20,1678610,30471
CZ,2021-08-21,1678796,30473
CZ,2021-08-22,1678982,30475
CZ,2021-08-23,1679170,30476
CZ,2021-08-24,1679358,30477
CZ,2021-08-25,1679546,30478
CZ,2021-08-26,1679735,30479
CZ,2021-08-27,1679924,30480
CZ,2021-08-28,1680113,30481
CZ,2021-08-29,1680302,30483
CZ,2021-08-30,1680553,30483
CZ,2021-08-31,1680804,30483
CZ,2021-09-01,1681055,30483
CZ,2021-09-02,1681306,30483
CZ,2021-09-03,1681557,30483
CZ,2021-09-04,1681808,30484
CZ,2021-09-05,1682059,30485
CZ,2021-09-06,1682431,30485
CZ,2021-09-07,1682803,30486
CZ,2021-09-08,1683175,30487
CZ,2021-09-09,1683548,30488
CZ,2021-09-10,1683921,30489
CZ,2021-09-11,1684294,30490
CZ,2021-09-12,1684667,30491
CZ,2021-09-13,1685105,30493
CZ,2021-09-14,1685543,30495
CZ,2021-09-15,1685981,30497
CZ,2021-09-16,1686420,30499
CZ,2021-09-17,1686859,30501
CZ,2021-09-18,1687298,30503
CZ,2021-09-19,1687737,30506
CZ,2021-09-20,1688204,30507
CZ,2021-09-21,1688671,30509
CZ,2021-09-22,1689138,30511
CZ,2021-09-23,1689605,30513
CZ,2021-09-24,1690072,30515
CZ,2021-09-25,1690540,30517
CZ,2021-09-26,1691008,30519
CZ,2021-09-27,1691651,30521
CZ,2021-09-28,1692294,30523
CZ,2021-09-29,1692937,30525
CZ,2021-09-30,1693581,30527
CZ,2021-10-01,1694225,30529
CZ,2021-10-02,1694869,30531
CZ,2021-10-03,1695513,30534
CZ,2021-10-04,1696369,30537
CZ,2021-10-05,1697225,30540
CZ,2021-10-06,1698081,30544
CZ,2021-10-07,1698937,30548
CZ,2021-10-08,1699793,30552
CZ,2021-10-09,1700649,30556
CZ,2021-10-10,1701505,30560
CZ,2021-10-11,1702880,30567
CZ,2021-10-12,1704255,30574
CZ,2021-10-13,1705630,30581
CZ,2021-10-14,1707005,30589
CZ,2021-10-15,1708380,30597
CZ,2021-10-16,1709755,30605
CZ,2021-10-17,1711131,30613
CZ,2021-10-18,1714208,30625
CZ,2021-10-19,1717285,30637
CZ,2021-10-20,1720362,30649
CZ,2021-10-21,1723439,30661
CZ,2021-10-22,1726517,30674
CZ,2021-10-23,1729595,30687
CZ,2021-10-24,1732673,30700
CZ,2021-10-25,1737588,30723
CZ,2021-10-26,1742503,30746
CZ,2021-10-27,1747419,30769
CZ,2021-10-28,1752335,30792
CZ,2021-10-29,1757251,30816
CZ,2021-10-30,1762167,30840
CZ,2021-10-31,1767083,30864
CZ,2021-11-01,1774732,30907
CZ,2021-11-02,1782381,30950
CZ,2021-11-03,1790030,30993
CZ,2021-11-04,1797680,31037
CZ,2021-11-05,1805330,31081
CZ,2021-11-06,1812980,31125
CZ,2021-11-07,1820630,31169
CZ,2021-11-08,1831635,31234
CZ,2021-11-09,1842640,31300
CZ,2021-11-10,1853645,31366
CZ,2021-11-11,1864650,31432
CZ,2021-11-12,1875655,31498
CZ,2021-11-13,1886661,31564
CZ,2021-11-14,1897667,31630
CZ,2021-11-15,1913021,31728
CZ,2021-11-16,1928375,31826
CZ,2021-11-17,1943729,31924
CZ,2021-11-18,1959084,32022
CZ,2021-11-19,1974439,32120
CZ,2021-11-20,1989794,32218
CZ,2021-11-21,2005149,32317
CZ,2021-11-22,2023525,32426
CZ,2021-11-23,2041901,32535
CZ,2021-11-24,2060277,32644
CZ,2021-11-25,2078653,32753
CZ,2021-11-26,2097029,32863
CZ,2021-11-27,2115405,32973
CZ,2021-11-28,2133781,33083
CZ,2021-11-29,2150127,33202
CZ,2021-11-30,2166473,33321
CZ,2021-12-01,2182819,33440
CZ,2021-12-02,2199165,33559
CZ,2021-12-03,2215512,33678
CZ,2021-12-04,2231859,33797
CZ,2021-12-05,2248206,33917
CZ,2021-12-06,2261236,34032
CZ,2021-12-07,2274266,34148
CZ,2021-12-08,2287296,34264
CZ,2021-12-09,2300326,34380
CZ,2021-12-10,2313356,34496
CZ,2021-12-11,2326386,34612
CZ,2021-12-12,2339416,34728
CZ,2021-12-13,2349191,34830
CZ,2021-12-14,2358966,34932
CZ,2021-12-15,2368741,35034
CZ,2021-12-16,2378516,35136
CZ,2021-12-17,2388291,35239
CZ,2021-12-18,2398066,35342
CZ,2021-12-19,2407842,35445
CZ,2021-12-20,2413650,35522
CZ,2021-12-21,2419458,35599
CZ,2021-12-22,2425266,35676
CZ,2021-12-23,2431074,35753
CZ,2021-12-24,2436882,35830
CZ,2021-12-25,2442690,35907
CZ,2021-12-26,2448498,35984
CZ,2021-12-27,2453624,36042
CZ,2021-12-28,2458750,36100
CZ,2021-12-29,2463876,36158
CZ,2021-12-30,2469002,36217
CZ,2021-12-31,2474128,36276
CZ,2022-01-01,2479254,36335
CZ,2022-01-02,2484380,36394
CZ,2022-01-03,2491090,36441
CZ,2022-01-04,2497800,36488
CZ,2022-01-05,2504510,36535
CZ,2022-01-06,2511220,36582
CZ,2022-01-07,2517930,36629
CZ,2022-01-08,2524641,36676
CZ,2022-01-09,2531352,36724
CZ,2022-01-10,2541733,36758
CZ,2022-01-11,2552115,36792
CZ,2022-01-12,2562497,36827
CZ,2022-01-13,2572879,36862
CZ,2022-01-14,2583261,36897
CZ,2022-01-15,2593643,36932
CZ,2022-01-16,2604025,36967
CZ,2022-01-17,2626836,36989
CZ,2022-01-18,2649647,37012
CZ,2022-01-19,2672458,37035
CZ,2022-01-20,2695269,37058
CZ,2022-01-21,2718080,37081
CZ,2022-01-22,2740891,37104
CZ,2022-01-23,2763703,37127
CZ,2022-01-24,2799283,37150
CZ,2022-01-25,2834864,37173
CZ,2022-01-26,2870445,37196
CZ,2022-01-27,2906026,37220
CZ,2022-01-28,2941607,37244
CZ,2022-01-29,2977188,37268
CZ,2022-01-30,3012769,37292
CZ,2022-01-31,3045576,37335
CZ,2022-02-01,3078384,37378
CZ,2022-02-02,3111192,37422
CZ,2022-02-03,3144000,37466
CZ,2022-02-04,3176808,37510
CZ,2022-02-05,3209616,37554
CZ,2022-02-06,3242424,37598
CZ,2022-02-07,3265203,37654
CZ,2022-02-08,3287982,37710
CZ,2022-02-09,3310761,37766
CZ,2022-02-10,3333540,37822
CZ,2022-02-11,3356319,37878
CZ,2022-02-12,3379099,37934
CZ,2022-02-13,3401879,37991
CZ,2022-02-14,3417102,38043
CZ,2022-02-15,3432325,38095
CZ,2022-02-16,3447548,38147
CZ,2022-02-17,3462772,38199
CZ,2022-02-18,3477996,38252
CZ,2022-02-19,3493220,38305
CZ,2022-02-20,3508444,38358
CZ,2022-02-21,3518010,38407
CZ,2022-02-22,3527576,38457
CZ,2022-02-23,3537142,38507
CZ,2022-02-24,3546708,38557
CZ,2022-02-25,3556274,38607
CZ,2022-02-26,3565840,38657
CZ,2022-02-27,3575407,38707
CZ,2022-02-28,3583156,38747
CZ,2022-03-01,3590905,38788
CZ,2022-03-02,3598654,38829
CZ,2022-03-03,3606403,38870
CZ,2022-03-04,3614152,38911
CZ,2022-03-05,3621902,38952
CZ,2022-03-06,3629652,38993
CZ,2022-03-07,3637344,39022
CZ,2022-03-08,3645036,39051
CZ,2022-03-09,3652728,39080
CZ,2022-03-10,3660420,39109
CZ,2022-03-11,3668112,39139
CZ,2022-03-12,3675805,39169
CZ,2022-03-13,3683498,39199
CZ,2022-03-14,3691217,39225
CZ,2022-03-15,3698936,39251
CZ,2022-03-16,3706656,39277
CZ,2022-03-17,3714376,39303
CZ,2022-03-18,3722096,39330
CZ,2022-03-19,3729816,39357
CZ,2022-03-20,3737536,39384
CZ,2022-03-21,3744653,39410
CZ,2022-03-22,3751770,39436
CZ,2022-03-23,3758887,39462
CZ,2022-03-24,3766005,39489
CZ,2022-03-25,3773123,39516
CZ,2022-03-26,3780241,39543
CZ,2022-03-27,3787359,39570
CZ,2022-03-28,3793335,39591
CZ,2022-03-29,3799311,39613
CZ,2022-03-30,3805287,39635
CZ,2022-03-31,3811264,39657
CZ,2022-04-01,3817241,39679
CZ,2022-04-02,3823218,39701
CZ,2022-04-03,3829195,39723
CZ,2022-04-04,3833669,39746
CZ,2022-04-05,3838143,39769
CZ,2022-04-06,3842617,39792
CZ,2022-04-07,3847092,39816
CZ,2022-04-08,3851567,39840
CZ,2022-04-09,3856042,39864
CZ,2022-04-10,3860517,39888
CZ,2022-04-11,3863178,39899
CZ,2022-04-12,3865839,39910
CZ,2022-04-13,3868501,39922
CZ,2022-04-14,3871163,39934
CZ,2022-04-15,3873825,39946
CZ,2022-04-16,3876487,39958
CZ,2022-04-17,3879149,39970
CZ,2022-04-18,3881104,39982
CZ,2022-04-19,3883059,39995
CZ,2022-04-20,3885014,40008
CZ,2022-04-21,3886969,40021
CZ,2022-04-22,3888925,40034
CZ,2022-04-23,3890881,40047
CZ,2022-04-24,3892837,40060
CZ,2022-04-25,3894255,40070
CZ,2022-04-26,3895673,40081
CZ,2022-04-27,3897091,40092
CZ,2022-04-28,3898509,40103
CZ,2022-04-29,3899928,40114
CZ,2022-04-30,3901347,40125
CZ,2022-05-01,3902766,40136
CZ,2022-05-02,3903675,40143
CZ,2022-05-03,3904584,40150
CZ,2022-05-04,3905493,40157
CZ,2022-05-05,3906403,40165
CZ,2022-05-06,3907313,40173
CZ,2022-05-07,3908223,40181
CZ,2022-05-08,3909133,40189
CZ,2022-05-09,3909621,40192
CZ,2022-05-10,3910109,40195
CZ,2022-05-11,3910597,40198
CZ,2022-05-12,3911085,40201
CZ,2022-05-13,3911574,40204
CZ,2022-05-14,3912063,40207
CZ,2022-05-15,3912552,40210
CZ,2022-05-16,3912866,40211
CZ,2022-05-17,3913180,40212
CZ,2022-05-18,3913494,40214
CZ,2022-05-19,3913808,40216
CZ,2022-05-20,3914122,40218
CZ,2022-05-21,3914437,40220
CZ,2022-05-22,3914752,40222
CZ,2022-05-23,3914972,40223
CZ,2022-05-24,3915193,40224
CZ,2022-05-25,3915414,40225
CZ,2022-05-26,3915635,40227
CZ,2022-05-27,3915856,40229
CZ,2022-05-28,3916077,40231
CZ,2022-05-29,3916298,40233
CZ,2022-05-30,3916500,40233
CZ,2022-05-31,3916702,40234
CZ,2022-06-01,3916904,40235
CZ,2022-06-02,3917106,40236
CZ,2022-06-03,3917308,40237
CZ,2022-06-04,3917510,40238
CZ,2022-06-05,3917712,40239
CZ,2022-06-06,3917981,40240
CZ,2022-06-07,3918250,40241
CZ,2022-06-08,3918519,40242
CZ,2022-06-09,3918788,40243
CZ,2022-06-10,3919057,40244
CZ,2022-06-11,3919327,40245
CZ,2022-06-12,3919597,40247
CZ,2022-06-13,3919928,40247
CZ,2022-06-14,3920259,40247
CZ,2022-06-15,3920590,40248
CZ,2022-06-16,3920921,40249
CZ,2022-06-17,3921252,40250
CZ,2022-06-18,3921583,40251
CZ,2022-06-19,3921914,40252
CZ,2022-06-20,3922451,40252
CZ,2022-06-21,3922988,40252
CZ,2022-06-22,3923525,40252
CZ,2022-06-23,3924062,40252
CZ,2022-06-24,3924599,40252
CZ,2022-06-25,3925136,40253
CZ,2022-06-26,3925674,40254
CZ,2022-06-27,3926588,40255
CZ,2022-06-28,3927502,40257
CZ,2022-06-29,3928416,40259
CZ,2022-06-30,3929330,40261
CZ,2022-07-01,3930244,40263
CZ,2022-07-02,3931158,40265
CZ,2022-07-03,3932072,40267
CZ,2022-07-04,3932952,40269
CZ,2022-07-05,3933833,40271
CZ,2022-07-06,3934714,40273
CZ,2022-07-07,3935595,40275
CZ,2022-07-08,3936476,40277
CZ,2022-07-09,3937357,40279
CZ,2022-07-10,3938238,40281
CZ,2022-07-11,3939786,40284
CZ,2022-07-12,3941334,40287
CZ,2022-07-13,3942882,40290
CZ,2022-07-14,3944431,40293
CZ,2022-07-15,3945980,40296
CZ,2022-07-16,3947529,40300
CZ,2022-07-17,3949078,40304
CZ,2022-07-18,3951329,40309
CZ,2022-07-19,3953580,40314
CZ,2022-07-20,3955832,40319
CZ,2022-07-21,3958084,40325
CZ,2022-07-22,3960336,40331
CZ,2022-07-23,3962588,40337
CZ,2022-07-24,3964840,40343
DE,2020-01-05,1,0
DE,2020-01-06,1,0
DE,2020-01-07,1,0
DE,2020-01-08,1,0
DE,2020-01-09,1,0
DE,2020-01-10,1,0
DE,2020-01-11,1,0
DE,2020-01-12,1,0
DE,2020-01-13,1,0
DE,2020-01-14,1,0
DE,2020-01-15,1,0
DE,2020-01-16,1,0
DE,2020-01-17,1,0
DE,2020-01-18,1,0
DE,2020-01-19,1,0
DE,2020-01-20,1,0
DE,2020-01-21,1,0
DE,2020-01-22,1,0
DE,2020-01-23,1,0
DE,2020-01-24,1,0
DE,2020-01-25,1,0
DE,2020-01-26,2,0
DE,2020-01-27,3,0
DE,2020-01-28,4,0
DE,2020-01-29,5,0
DE,2020-01-30,6,0
DE,2020-01-31,7,0
DE,2020-02-01,9,0
DE,2020-02-02,11,0
DE,2020-02-03,12,0
DE,2020-02-04,13,0
DE,2020-02-05,14,0
DE,2020-02-06,15,0
DE,2020-02-07,16,0
DE,2020-02-08,18,0
DE,2020-02-09,20,0
DE,2020-02-10,20,0
DE,2020-02-11,20,0
DE,2020-02-12,21,0
DE,2020-02-13,22,0
DE,2020-02-14,23,0
DE,2020-02-15,24,0
DE,2020-02-16,25,0
DE,2020-02-17,25,0
DE,2020-02-18,25,0
DE,2020-02-19,26,0
DE,2020-02-20,27,0
DE,2020-02-21,28,0
DE,2020-02-22,29,0
DE,2020-02-23,30,0
DE,2020-02-24,50,0
DE,2020-02-25,70,0
DE,2020-02-26,90,0
DE,2020-02-27,110,0
DE,2020-02-28,130,0
DE,2020-02-29,150,0
DE,2020-03-01,170,0
DE,2020-03-02,299,0
DE,2020-03-03,428,0
DE,2020-03-04,557,0
DE,2020-03-05,686,0
DE,2020-03-06,815,0
DE,2020-03-07,944,0
DE,2020-03-08,1074,0
DE,2020-03-09,1993,2
DE,2020-03-10,2912,4
DE,2020-03-11,3831,6
DE,2020-03-12,4751,8
DE,2020-03-13,5671,10
DE,2020-03-14,6591,13
DE,2020-03-15,7511,16
DE,2020-03-16,10712,36
DE,2020-03-17,13913,56
DE,2020-03-18,17114,76
DE,2020-03-19,20315,96
DE,2020-03-20,23516,117
DE,2020-03-21,26717,138
DE,2020-03-22,29919,159
DE,2020-03-23,34772,238
DE,2020-03-24,39625,317
DE,2020-03-25,44478,396
DE,2020-03-26,49331,475
DE,2020-03-27,54184,554
DE,2020-03-28,59037,633
DE,2020-03-29,63890,712
DE,2020-03-30,69040,904
DE,2020-03-31,74191,1097
DE,2020-04-01,79342,1290
DE,2020-04-02,84493,1483
DE,2020-04-03,89644,1676
DE,2020-04-04,94795,1869
DE,2020-04-05,99946,2062
DE,2020-04-06,103822,2310
DE,2020-04-07,107699,2558
DE,2020-04-08,111576,2806
DE,2020-04-09,115453,3054
DE,2020-04-10,119330,3302
DE,2020-04-11,123207,3551
DE,2020-04-12,127084,3800
DE,2020-04-13,129561,4033
DE,2020-04-14,132038,4267
DE,2020-04-15,134515,4501
DE,2020-04-16,136992,4735
DE,2020-04-17,139469,4969
DE,2020-04-18,141947,5203
DE,2020-04-19,144425,5437
DE,2020-04-20,146190,5608
DE,2020-04-21,147955,5779
DE,2020-04-22,149720,5950
DE,2020-04-23,151485,6121
DE,2020-04-24,153250,6292
DE,2020-04-25,155015,6463
DE,2020-04-26,156780,6634
DE,2020-04-27,157842,6752
DE,2020-04-28,158905,6870
DE,2020-04-29,159968,6988
DE,2020-04-30,161031,7106
DE,2020-05-01,162094,7224
DE,2020-05-02,163157,7342
DE,2020-05-03,164220,7460
DE,2020-05-04,165111,7535
DE,2020-05-05,166002,7610
DE,2020-05-06,166894,7685
DE,2020-05-07,167786,7760
DE,2020-05-08,168678,7835
DE,2020-05-09,169570,7911
DE,2020-05-10,170462,7987
DE,2020-05-11,171142,8038
DE,2020-05-12,171823,8090
DE,2020-05-13,172504,8142
DE,2020-05-14,173185,8194
DE,2020-05-15,173866,8246
DE,2020-05-16,174547,8298
DE,2020-05-17,175228,8350
DE,2020-05-18,175743,8390
DE,2020-05-19,176258,8430
DE,2020-05-20,176773,8470
DE,2020-05-21,177288,8510
DE,2020-05-22,177803,8550
DE,2020-05-23,178318,8591
DE,2020-05-24,178833,8632
DE,2020-05-25,179291,8653
DE,2020-05-26,179749,8674
DE,2020-05-27,180207,8695
DE,2020-05-28,180665,8716
DE,2020-05-29,181123,8738
DE,2020-05-30,181581,8760
DE,2020-05-31,182040,8782
DE,2020-06-01,182376,8799
DE,2020-06-02,182712,8816
DE,2020-06-03,183048,8833
DE,2020-06-04,183384,8850
DE,2020-06-05,183720,8867
DE,2020-06-06,184057,8884
DE,2020-06-07,184394,8901
DE,2020-06-08,184729,8911
DE,2020-06-09,185064,8921
DE,2020-06-10,185399,8931
DE,2020-06-11,185734,8942
DE,2020-06-12,186069,8953
DE,2020-06-13,186404,8964
DE,2020-06-14,186740,8975
DE,2020-06-15,187338,8982
DE,2020-06-16,187936,8989
DE,2020-06-17,188534,8996
DE,2020-06-18,189132,9004
DE,2020-06-19,189731,9012
DE,2020-06-20,190330,9020
DE,2020-06-21,190929,9028
DE,2020-06-22,191380,9036
DE,2020-06-23,191832,9044
DE,2020-06-24,192284,9052
DE,2020-06-25,192736,9060
DE,2020-06-26,193188,9068
DE,2020-06-27,193640,9077
DE,2020-06-28,194092,9086
DE,2020-06-29,194476,9092
DE,2020-06-30,194860,9098
DE,2020-07-01,195245,9104
DE,2020-07-02,195630,9111
DE,2020-07-03,196015,9118
DE,2020-07-04,196400,9125
DE,2020-07-05,196785,9132
DE,2020-07-06,197131,9136
DE,2020-07-07,197477,9140
DE,2020-07-08,197823,9144
DE,2020-07-09,198170,9148
DE,2020-07-10,198517,9152
DE,2020-07-11,198864,9157
DE,2020-07-12,199211,9162
DE,2020-07-13,199645,9165
DE,2020-07-14,200079,9168
DE,2020-07-15,200513,9172
DE,2020-07-16,200948,9176
DE,2020-07-17,201383,9180
DE,2020-07-18,201818,9184
DE,2020-07-19,202253,9188
DE,2020-07-20,202815,9192
DE,2020-07-21,203377,9196
DE,2020-07-22,203939,9201
DE,2020-07-23,204501,9206
DE,2020-07-24,205064,9211
DE,2020-07-25,205627,9216
DE,2020-07-26,206190,9221
DE,2020-07-27,206881,9225
DE,2020-07-28,207573,9230
DE,2020-07-29,208265,9235
DE,2020-07-30,208957,9240
DE,2020-07-31,209649,9245
DE,2020-08-01,210341,9250
DE,2020-08-02,211033,9255
DE,2020-08-03,211899,9259
DE,2020-08-04,212766,9263
DE,2020-08-05,213633,9267
DE,2020-08-06,214500,9271
DE,2020-08-07,215367,9276
DE,2020-08-08,216234,9281
DE,2020-08-09,217101,9286
DE,2020-08-10,218237,9290
DE,2020-08-11,219373,9294
DE,2020-08-12,220509,9298
DE,2020-08-13,221646,9302
DE,2020-08-14,222783,9306
DE,2020-08-15,223920,9310
DE,2020-08-16,225057,9315
DE,2020-08-17,226427,9320
DE,2020-08-18,227797,9325
DE,2020-08-19,229168,9331
DE,2020-08-20,230539,9337
DE,2020-08-21,231910,9343
DE,2020-08-22,233281,9349
DE,2020-08-23,234652,9355
DE,2020-08-24,235913,9360
DE,2020-08-25,237174,9366
DE,2020-08-26,238435,9372
DE,2020-08-27,239697,9378
DE,2020-08-28,240959,9384
DE,2020-08-29,242221,9390
DE,2020-08-30,243483,9396
DE,2020-08-31,244714,9398
DE,2020-09-01,245945,9400
DE,2020-09-02,247176,9403
DE,2020-09-03,248407,9406
DE,2020-09-04,249638,9409
DE,2020-09-05,250870,9412
DE,2020-09-06,252102,9415
DE,2020-09-07,253496,9419
DE,2020-09-08,254891,9423
DE,2020-09-09,256286,9427
DE,2020-09-10,257681,9432
DE,2020-09-11,259076,9437
DE,2020-09-12,260471,9442
DE,2020-09-13,261866,9447
DE,2020-09-14,263622,9454
DE,2020-09-15,265378,9461
DE,2020-09-16,267134,9469
DE,2020-09-17,268890,9477
DE,2020-09-18,270646,9485
DE,2020-09-19,272402,9493
DE,2020-09-20,274159,9501
DE,2020-09-21,276026,9510
DE,2020-09-22,277893,9519
DE,2020-09-23,279760,9528
DE,2020-09-24,281628,9537
DE,2020-09-25,283496,9547
DE,2020-09-26,285364,9557
DE,2020-09-27,287232,9567
DE,2020-09-28,289508,9578
DE,2020-09-29,291785,9589
DE,2020-09-30,294062,9600
DE,2020-10-01,296339,9611
DE,2020-10-02,298616,9622
DE,2020-10-03,300893,9633
DE,2020-10-04,303170,9645
DE,2020-10-05,306902,9662
DE,2020-10-06,310634,9679
DE,2020-10-07,314366,9697
DE,2020-10-08,318099,9715
DE,2020-10-09,321832,9733
DE,2020-10-10,325565,9751
DE,2020-10-11,329298,9769
DE,2020-10-12,335306,9802
DE,2020-10-13,341314,9835
DE,2020-10-14,347322,9868
DE,2020-10-15,353330,9901
DE,2020-10-16,359338,9934
DE,2020-10-17,365346,9967
DE,2020-10-18,371354,10000
DE,2020-10-19,382050,10058
DE,2020-10-20,392746,10116
DE,2020-10-21,403443,10175
DE,2020-10-22,414140,10234
DE,2020-10-23,424837,10293
DE,2020-10-24,435534,10352
DE,2020-10-25,446231,10411
DE,2020-10-26,462087,10524
DE,2020-10-27,477943,10637
DE,2020-10-28,493800,10750
DE,2020-10-29,509657,10863
DE,2020-10-30,525514,10976
DE,2020-10-31,541371,11089
DE,2020-11-01,557228,11202
DE,2020-11-02,575192,11378
DE,2020-11-03,593156,11554
DE,2020-11-04,611120,11730
DE,2020-11-05,629084,11907
DE,2020-11-06,647048,12084
DE,2020-11-07,665012,12261
DE,2020-11-08,682977,12438
DE,2020-11-09,701242,12675
DE,2020-11-10,719507,12912
DE,2020-11-11,737773,13149
DE,2020-11-12,756039,13386
DE,2020-11-13,774305,13624
DE,2020-11-14,792571,13862
DE,2020-11-15,810837,14100
DE,2020-11-16,829181,14404
DE,2020-11-17,847525,14708
DE,2020-11-18,865869,15012
DE,2020-11-19,884213,15316
DE,2020-11-20,902557,15620
DE,2020-11-21,920901,15925
DE,2020-11-22,939245,16230
DE,2020-11-23,956840,16646
DE,2020-11-24,974435,17062
DE,2020-11-25,992030,17478
DE,2020-11-26,1009625,17894
DE,2020-11-27,1027221,18310
DE,2020-11-28,1044817,18727
DE,2020-11-29,1062413,19144
DE,2020-11-30,1080749,19634
DE,2020-12-01,1099085,20124
DE,2020-12-02,1117421,20614
DE,2020-12-03,1135757,21104
DE,2020-12-04,1154094,21594
DE,2020-12-05,1172431,22085
DE,2020-12-06,1190768,22576
DE,2020-12-07,1213096,23199
DE,2020-12-08,1235424,23822
DE,2020-12-09,1257752,24445
DE,2020-12-10,1280080,25068
DE,2020-12-11,1302408,25691
DE,2020-12-12,1324737,26314
DE,2020-12-13,1347066,26938
DE,2020-12-14,1372019,27689
DE,2020-12-15,1396972,28440
DE,2020-12-16,1421925,29191
DE,2020-12-17,1446878,29942
DE,2020-12-18,1471831,30694
DE,2020-12-19,1496785,31446
DE,2020-12-20,1521739,32198
DE,2020-12-21,1541579,33025
DE,2020-12-22,1561419,33852
DE,2020-12-23,1581260,34679
DE,2020-12-24,1601101,35506
DE,2020-12-25,1620942,36334
DE,2020-12-26,1640783,37162
DE,2020-12-27,1660624,37990
DE,2020-12-28,1678205,38846
DE,2020-12-29,1695786,39702
DE,2020-12-30,1713367,40558
DE,2020-12-31,1730949,41414
DE,2021-01-01,1748531,42270
DE,2021-01-02,1766113,43126
DE,2021-01-03,1783695,43983
DE,2021-01-04,1804478,44804
DE,2021-01-05,1825261,45626
DE,2021-01-06,1846044,46448
DE,2021-01-07,1866827,47270
DE,2021-01-08,1887610,48092
DE,2021-01-09,1908393,48914
DE,2021-01-10,1929177,49736
DE,2021-01-11,1946163,50487
DE,2021-01-12,1963149,51238
DE,2021-01-13,1980135,51989
DE,2021-01-14,1997121,52741
DE,2021-01-15,2014107,53493
DE,2021-01-16,2031093,54245
DE,2021-01-17,2048080,54997
DE,2021-01-18,2061728,55703
DE,2021-01-19,2075376,56409
DE,2021-01-20,2089024,57115
DE,2021-01-21,2102672,57821
DE,2021-01-22,2116320,58527
DE,2021-01-23,2129969,59234
DE,2021-01-24,2143618,59941
DE,2021-01-25,2154782,60540
DE,2021-01-26,2165947,61139
DE,2021-01-27,2177112,61738
DE,2021-01-28,2188277,62337
DE,2021-01-29,2199442,62936
DE,2021-01-30,2210607,63535
DE,2021-01-31,2221772,64134
DE,2021-02-01,2230997,64622
DE,2021-02-02,2240222,65110
DE,2021-02-03,2249447,65598
DE,2021-02-04,2258672,66086
DE,2021-02-05,2267897,66574
DE,2021-02-06,2277122,67063
DE,2021-02-07,2286348,67552
DE,2021-02-08,2293607,67941
DE,2021-02-09,2300866,68330
DE,2021-02-10,2308125,68719
DE,2021-02-11,2315384,69108
DE,2021-02-12,2322644,69497
DE,2021-02-13,2329904,69887
DE,2021-02-14,2337164,70277
DE,2021-02-15,2344654,70573
DE,2021-02-16,2352144,70869
DE,2021-02-17,2359634,71166
